axis,source,target,distance,basis,rounds,patch,method,prior,alpha,transfer,certified,keep,src_cal_n,test_n,test_errors,test_rate,exceed,sig_exceed
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.01,threshold,1,0.25,15000,5045,15,0.002973240832507433,0,0
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.01,keep_fraction,1,0.25,15000,3930,1,0.0002544529262086514,0,0
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.03,threshold,1,0.25,15000,5045,15,0.002973240832507433,0,0
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.03,keep_fraction,1,0.25,15000,3930,1,0.0002544529262086514,0,0
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.9,15000,13998,788,0.05629375625089299,0,0
patch,d3_at_q8_9/X/r10,d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.9,15000,13477,624,0.04630110558729687,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.001,threshold,1,0.2,120000,3115,0,0.0,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.001,keep_fraction,1,0.2,120000,3079,0,0.0,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.003,threshold,1,0.3,120000,4808,7,0.0014559068219633944,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.003,keep_fraction,1,0.3,120000,4615,5,0.0010834236186348862,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.01,threshold,1,0.3,120000,4808,7,0.0014559068219633944,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.01,keep_fraction,1,0.3,120000,4615,5,0.0010834236186348862,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.03,threshold,1,0.6,120000,9554,240,0.02512036843207034,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.03,keep_fraction,1,0.6,120000,9350,223,0.023850267379679144,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.1,threshold,1,1.0,120000,15000,1269,0.0846,0,0
pooled,pool:d3/X/r10 without q6_11 (8 patches),d3_at_q6_11/X/r10,3,X,10,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,1.0,120000,15000,1269,0.0846,0,0
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.4,15000,6182,538,0.0870268521514073,0,0
same,d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.4,15000,6182,538,0.0870268521514073,0,0
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,1,0.25,15000,510,4,0.00784313725490196,1,0
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,1,0.25,15000,3757,268,0.07133351077987757,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,1,0.55,15000,3757,268,0.07133351077987757,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,1,0.55,15000,8296,855,0.10306171648987464,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,1,0.95,15000,11907,1810,0.1520114218526917,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,1,0.95,15000,14271,2898,0.20306916123607316,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,1.0,15000,15000,3280,0.21866666666666668,1,1
sim,sim:d3_at_q6_11/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,1.0,15000,15000,3280,0.21866666666666668,1,1
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.35,15000,4045,298,0.07367119901112484,0,0
basis,d3_at_q6_11/Z/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.35,15000,6182,538,0.0870268521514073,0,0
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.25,15000,3997,293,0.07330497873405054,0,0
patch,d3_at_q10_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.25,15000,3757,268,0.07133351077987757,0,0
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,1,0.05,15000,587,8,0.013628620102214651,0,0
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,1,0.05,15000,1889,82,0.04340921122286924,1,1
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.45,15000,6182,538,0.0870268521514073,0,0
patch,d3_at_q2_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.45,15000,8021,819,0.10210696920583469,1,0
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.2,15000,3757,268,0.07133351077987757,0,0
patch,d3_at_q4_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.2,15000,3757,268,0.07133351077987757,0,0
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.25,15000,3877,282,0.07273665205055456,0,0
patch,d3_at_q4_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.25,15000,3757,268,0.07133351077987757,0,0
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.4,15000,6182,538,0.0870268521514073,0,0
patch,d3_at_q6_3/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.4,15000,6182,538,0.0870268521514073,0,0
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,0,,15000,,,,,
patch,d3_at_q6_7/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.05,15000,2091,94,0.04495456719273075,0,0
patch,d3_at_q8_5/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.05,15000,1889,82,0.04340921122286924,0,0
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r30,d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,0,,15000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,threshold,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,threshold,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.01,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,threshold,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.03,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,threshold,1,0.2,120000,3757,268,0.07133351077987757,0,0
pooled,pool:d3/X/r30 without q6_11 (8 patches),d3_at_q6_11/X/r30,3,X,30,q6_11,mwpm_gap,si1000,0.1,keep_fraction,1,0.2,120000,3757,268,0.07133351077987757,0,0
same,d3_at_q6_11/X/r50,d3_at_q6_11/X/r50,3,X,50,q6_11,mwpm_gap,si1000,0.0003,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r50,d3_at_q6_11/X/r50,3,X,50,q6_11,mwpm_gap,si1000,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q6_11/X/r50,d3_at_q6_11/X/r50,3,X,50,q6_11,mwpm_gap,si1000,0.001,threshold,0,,15000,,,,,
same,d3_at_q6_11/X/r50,d3_at_q6_11/X/r50,3,X,50,q6_11,mwpm_gap,si1000,0.001,keep_fraction,0,,15000,,,,,
