key,distance,patch,basis,rounds,method,prior,n,errors,mean_q,ece,brier,nll,kept_0.00,err_0.00,kept_0.05,err_0.05,kept_0.10,err_0.10,kept_0.20,err_0.20,kept_0.30,err_0.30,kept_0.50,err_0.50,kept_0.70,err_0.70
d3_at_q6_3/Z/r90,3,q6_3,Z,90,mwpm_gap,si1000,20000,7987,0.21038337694143602,0.18896662305856401,0.2701775973876596,0.8197422550304695,20000,7987,19000,7482,18000,6929,16000,5990,14000,4963,10000,3025,6000,1537
d3_at_q6_3/Z/r90,3,q6_3,Z,90,mwpm_gap,rl,20000,7946,0.2656986462743286,0.13160135372567144,0.2525606547691594,0.7104801352576096,20000,7946,19000,7475,18000,6996,16000,5934,14000,5038,10000,3405,6000,1819
d3_at_q6_3/Z/r110,3,q6_3,Z,110,mwpm_gap,si1000,20000,8471,0.23367653463367588,0.18987346536632413,0.27873827953173125,0.8282408937980337,20000,8471,19000,7954,18000,7415,16000,6445,14000,5485,10000,3456,6000,1763
d3_at_q6_3/Z/r110,3,q6_3,Z,110,mwpm_gap,rl,20000,8439,0.27971355408297477,0.14223644591702517,0.2616471668797819,0.7299364760700188,20000,8439,19000,7962,18000,7469,16000,6394,14000,5428,10000,3699,6000,2019
d3_at_q6_3/Z/r130,3,q6_3,Z,130,mwpm_gap,si1000,20000,8934,0.2567112537919958,0.18998874620800432,0.2899160778208579,0.8499861901590339,20000,8934,19000,8425,18000,7926,16000,6947,14000,6013,10000,3963,6000,2086
d3_at_q6_3/Z/r130,3,q6_3,Z,130,mwpm_gap,rl,20000,8935,0.2950424020521641,0.1517075979478358,0.27186456909056644,0.7514598848075706,20000,8935,19000,8490,18000,7983,16000,6938,14000,5921,10000,4133,6000,2287
d3_at_q6_3/Z/r150,3,q6_3,Z,150,mwpm_gap,si1000,20000,9647,0.30077160032201855,0.18157839967798145,0.2983555904713397,0.8566644572505168,20000,9647,19000,9126,18000,8640,16000,7633,14000,6615,10000,4635,6000,2634
d3_at_q6_3/Z/r150,3,q6_3,Z,150,mwpm_gap,rl,20000,9708,0.3180128543301328,0.16738714566986712,0.2863419917975952,0.7795483391165848,20000,9708,19000,9239,18000,8758,16000,7787,14000,6775,10000,4778,6000,2805
d3_at_q6_3/Z/r170,3,q6_3,Z,170,mwpm_gap,si1000,20000,9355,0.29108689900519324,0.17666310099480675,0.29055360965270693,0.8343156047936483,20000,9355,19000,8834,18000,8302,16000,7291,14000,6332,10000,4331,6000,2420
d3_at_q6_3/Z/r170,3,q6_3,Z,170,mwpm_gap,rl,20000,9364,0.31579760094747555,0.1524023990525245,0.27594596246207476,0.7565931114895784,20000,9364,19000,8874,18000,8370,16000,7382,14000,6362,10000,4423,6000,2601
d3_at_q6_3/Z/r190,3,q6_3,Z,190,mwpm_gap,si1000,20000,9906,0.3174740688595195,0.1778259311404805,0.2964255456306968,0.840631432351745,20000,9906,19000,9406,18000,8898,16000,7865,14000,6846,10000,4758,6000,2731
d3_at_q6_3/Z/r190,3,q6_3,Z,190,mwpm_gap,rl,20000,9767,0.3278720723756961,0.16049773242250986,0.2841534090804901,0.773822459166552,20000,9767,19000,9289,18000,8805,16000,7823,14000,6812,10000,4861,6000,2889
d3_at_q6_3/Z/r210,3,q6_3,Z,210,mwpm_gap,si1000,20000,9593,0.3065490546862595,0.1731009453137405,0.2924631577203264,0.8366745095550115,20000,9593,19000,9098,18000,8561,16000,7519,14000,6513,10000,4547,6000,2590
d3_at_q6_3/Z/r210,3,q6_3,Z,210,mwpm_gap,rl,20000,9514,0.3175335116578144,0.15816648834218544,0.27921422483099423,0.7641130411916696,20000,9514,19000,9029,18000,8523,16000,7539,14000,6499,10000,4560,6000,2665
d3_at_q6_3/Z/r230,3,q6_3,Z,230,mwpm_gap,si1000,20000,9566,0.3257184618454936,0.1527254515904375,0.28874214708771934,0.8168194734344594,20000,9566,19000,9092,18000,8614,16000,7621,14000,6633,10000,4690,6000,2686
d3_at_q6_3/Z/r230,3,q6_3,Z,230,mwpm_gap,rl,20000,9603,0.3309052308124663,0.15155316330972052,0.2780337140933464,0.7596813400267016,20000,9603,19000,9165,18000,8665,16000,7661,14000,6655,10000,4635,6000,2731
d3_at_q6_3/Z/r250,3,q6_3,Z,250,mwpm_gap,si1000,20000,9706,0.3289494467046009,0.1563505532953991,0.2896075615066067,0.8153828699512136,20000,9706,19000,9207,18000,8686,16000,7679,14000,6697,10000,4766,6000,2769
d3_at_q6_3/Z/r250,3,q6_3,Z,250,mwpm_gap,rl,20000,9618,0.33186017832918036,0.14903982167081958,0.27827179107811,0.7603984282945708,20000,9618,19000,9123,18000,8626,16000,7635,14000,6673,10000,4730,6000,2781
d3_at_q6_7/X/r01,3,q6_7,X,1,mwpm_gap,si1000,20000,377,0.003544245246349897,0.015306314584961194,0.017333712929443117,0.08733803929611927,20000,377,19000,275,18000,222,16000,7,14000,6,10000,5,6000,4
d3_at_q6_7/X/r01,3,q6_7,X,1,mwpm_gap,rl,20000,372,0.0057168900594929024,0.01289492609049119,0.01590697901273765,0.05979869935782551,20000,372,19000,68,18000,29,16000,6,14000,4,10000,3,6000,2
d3_at_q6_7/X/r01,3,q6_7,X,1,exact,si1000,20000,375,0.0038550418002369076,0.01489766163643024,0.017230572800304277,0.0818138693174107,20000,375,19000,275,18000,202,16000,6,14000,6,10000,4,6000,3
d3_at_q6_7/X/r01,3,q6_7,X,1,exact,rl,20000,374,0.006752516833655217,0.01196979886995663,0.015344965662784609,0.054618797703089715,20000,374,19000,64,18000,20,16000,6,14000,5,10000,4,6000,3
d3_at_q6_7/X/r10,3,q6_7,X,10,mwpm_gap,si1000,20000,2628,0.0512205927305753,0.0801794072694247,0.10145829989146221,0.4009093491061709,20000,2628,19000,2067,18000,1588,16000,1078,14000,873,10000,499,6000,126
d3_at_q6_7/X/r10,3,q6_7,X,10,mwpm_gap,rl,20000,2432,0.0732755271302753,0.048324472869724695,0.0940806673287379,0.32237165705324966,20000,2432,19000,1956,18000,1579,16000,1071,14000,780,10000,319,6000,78
d3_at_q6_7/X/r30,3,q6_7,X,30,mwpm_gap,si1000,20000,6313,0.13859835693205694,0.177051643067943,0.2253294911107593,0.7879408941065591,20000,6313,19000,5762,18000,5202,16000,4094,14000,3196,10000,1870,6000,1019
d3_at_q6_7/X/r30,3,q6_7,X,30,mwpm_gap,rl,20000,5935,0.1698708887327699,0.12687911126723012,0.21009643105743053,0.6413713601593479,20000,5935,19000,5462,18000,4983,16000,4045,14000,3239,10000,1810,6000,898
d3_at_q6_7/X/r50,3,q6_7,X,50,mwpm_gap,si1000,20000,7634,0.18591302329656292,0.1957869767034371,0.2663819067255501,0.8770014200395709,20000,7634,19000,7072,18000,6555,16000,5558,14000,4569,10000,2798,6000,1409
d3_at_q6_7/X/r50,3,q6_7,X,50,mwpm_gap,rl,20000,7470,0.21501969167465937,0.15848030832534066,0.25108652944612353,0.736596860316853,20000,7470,19000,6958,18000,6479,16000,5475,14000,4589,10000,2774,6000,1404
d3_at_q6_7/X/r70,3,q6_7,X,70,mwpm_gap,si1000,20000,9237,0.24654725538303818,0.21530274461696186,0.3053206077156735,0.9254154217967876,20000,9237,19000,8737,18000,8219,16000,7226,14000,6250,10000,4256,6000,2280
d3_at_q6_7/X/r70,3,q6_7,X,70,mwpm_gap,rl,20000,9171,0.283886919941817,0.17466308005818304,0.28416607965635815,0.8010790909580072,20000,9171,19000,8669,18000,8133,16000,7110,14000,6132,10000,4229,6000,2329
d3_at_q6_7/X/r90,3,q6_7,X,90,mwpm_gap,si1000,20000,10017,0.32673668182409155,0.17411331817590847,0.29491788320828,0.8518867007061477,20000,10017,19000,9513,18000,9000,16000,8001,14000,6999,10000,4946,6000,2832
d3_at_q6_7/X/r90,3,q6_7,X,90,mwpm_gap,rl,20000,9803,0.3227229084572099,0.16742709154279012,0.28821387271777016,0.7974231668863331,20000,9803,19000,9291,18000,8832,16000,7824,14000,6819,10000,4812,6000,2837
d3_at_q6_7/X/r110,3,q6_7,X,110,mwpm_gap,si1000,20000,9787,0.31190334754726684,0.17744665245273314,0.2973429862667176,0.8684430033822922,20000,9787,19000,9266,18000,8777,16000,7796,14000,6784,10000,4788,6000,2769
d3_at_q6_7/X/r110,3,q6_7,X,110,mwpm_gap,rl,20000,9684,0.31733999354089065,0.16686000645910928,0.28831198976910594,0.8001353382979148,20000,9684,19000,9202,18000,8725,16000,7739,14000,6777,10000,4765,6000,2766
d3_at_q6_7/X/r130,3,q6_7,X,130,mwpm_gap,si1000,20000,9943,0.33848915975762095,0.15866084024237906,0.2889106160474682,0.8248864728400976,20000,9943,19000,9410,18000,8908,16000,7905,14000,6896,10000,4902,6000,2861
d3_at_q6_7/X/r130,3,q6_7,X,130,mwpm_gap,rl,20000,9851,0.33810025027133783,0.15444974972866216,0.2829882507880909,0.7804251509949962,20000,9851,19000,9344,18000,8821,16000,7814,14000,6853,10000,4883,6000,2884
d3_at_q6_7/X/r150,3,q6_7,X,150,mwpm_gap,si1000,20000,9927,0.34957102246363997,0.14677897753636002,0.2852409090717154,0.80664052060735,20000,9927,19000,9410,18000,8948,16000,7936,14000,6925,10000,4901,6000,2921
d3_at_q6_7/X/r150,3,q6_7,X,150,mwpm_gap,rl,20000,9937,0.3498792370569371,0.14697076294306294,0.28030927507728853,0.771103263233938,20000,9937,19000,9409,18000,8908,16000,7930,14000,6901,10000,4892,6000,2902
d3_at_q6_7/X/r170,3,q6_7,X,170,mwpm_gap,si1000,20000,9982,0.3678543872150621,0.13124561278493788,0.2798291265173568,0.7832088964549463,20000,9982,19000,9490,18000,8985,16000,7976,14000,6990,10000,5006,6000,2998
d3_at_q6_7/X/r170,3,q6_7,X,170,mwpm_gap,rl,20000,10033,0.36462924903261174,0.13702075096738833,0.27757834063943887,0.7609206177794375,20000,10033,19000,9528,18000,9035,16000,8017,14000,7037,10000,5010,6000,2965
d3_at_q6_7/X/r190,3,q6_7,X,190,mwpm_gap,si1000,20000,10015,0.37954171638914874,0.12120828361085116,0.274290597229758,0.7619316493690099,20000,10015,19000,9501,18000,9013,16000,7983,14000,6989,10000,4952,6000,2959
d3_at_q6_7/X/r190,3,q6_7,X,190,mwpm_gap,rl,20000,10082,0.3741523056503606,0.1299476943496394,0.27445270804160743,0.750843349340357,20000,10082,19000,9589,18000,9093,16000,8100,14000,7102,10000,5087,6000,2994
d3_at_q6_7/X/r210,3,q6_7,X,210,mwpm_gap,si1000,20000,9994,0.3728872046352796,0.12681279536472037,0.2762755956174327,0.7705041614798969,20000,9994,19000,9488,18000,9007,16000,7983,14000,6993,10000,4988,6000,2951
d3_at_q6_7/X/r210,3,q6_7,X,210,mwpm_gap,rl,20000,9909,0.3731219641074953,0.12232803589250472,0.2728087397720748,0.749208783776796,20000,9909,19000,9407,18000,8922,16000,7913,14000,6931,10000,4926,6000,2934
d3_at_q6_7/X/r230,3,q6_7,X,230,mwpm_gap,si1000,20000,9960,0.3863657488019133,0.11163425119808666,0.2716583587448453,0.7536701199428572,20000,9960,19000,9471,18000,8954,16000,7944,14000,6957,10000,4921,6000,2965
d3_at_q6_7/X/r230,3,q6_7,X,230,mwpm_gap,rl,20000,9956,0.38267866399759415,0.11512133600240589,0.2701509605350025,0.7411614563539609,20000,9956,19000,9465,18000,8954,16000,7966,14000,6959,10000,4902,6000,2950
d3_at_q6_7/X/r250,3,q6_7,X,250,mwpm_gap,si1000,20000,10015,0.3912589037566852,0.10949109624331473,0.270351129015478,0.7479502021676573,20000,10015,19000,9498,18000,9029,16000,8037,14000,7067,10000,5000,6000,3045
d3_at_q6_7/X/r250,3,q6_7,X,250,mwpm_gap,rl,20000,10041,0.3889840397503052,0.11306596024969483,0.2693785104418559,0.738619089842019,20000,10041,19000,9535,18000,9019,16000,8013,14000,7026,10000,5010,6000,2991
d3_at_q6_7/Z/r01,3,q6_7,Z,1,mwpm_gap,si1000,20000,138,0.003088153445918096,0.0038130044375101592,0.005964174119070308,0.026900826576382496,20000,138,19000,51,18000,11,16000,1,14000,1,10000,1,6000,1
d3_at_q6_7/Z/r01,3,q6_7,Z,1,mwpm_gap,rl,20000,145,0.004592962383362131,0.0026600917163471928,0.005983710199103097,0.025713681362669723,20000,145,19000,35,18000,19,16000,1,14000,1,10000,1,6000,0
d3_at_q6_7/Z/r01,3,q6_7,Z,1,exact,si1000,20000,139,0.0033343206850172734,0.003618150162127213,0.0058635615866359445,0.025892095702007692,20000,139,19000,47,18000,11,16000,1,14000,1,10000,1,6000,1
d3_at_q6_7/Z/r01,3,q6_7,Z,1,exact,rl,20000,141,0.005044412476548382,0.0020144572344829017,0.005836876242930083,0.02444284344110923,20000,141,19000,35,18000,19,16000,1,14000,0,10000,0,6000,0
d3_at_q6_7/Z/r10,3,q6_7,Z,10,mwpm_gap,si1000,20000,1867,0.04438981518485582,0.04896018481514418,0.07421563592285128,0.28314453449256716,20000,1867,19000,1420,18000,1016,16000,657,14000,448,10000,261,6000,41
d3_at_q6_7/Z/r10,3,q6_7,Z,10,mwpm_gap,rl,20000,1843,0.06101651804985212,0.03113348195014787,0.07020019828190911,0.25038081353611763,20000,1843,19000,1375,18000,1004,16000,646,14000,442,10000,204,6000,44
d3_at_q6_7/Z/r30,3,q6_7,Z,30,mwpm_gap,si1000,20000,5008,0.12269204484307934,0.12770795515692066,0.18323368123159148,0.61437748329061,20000,5008,19000,4468,18000,3952,16000,3098,14000,2282,10000,1270,6000,555
d3_at_q6_7/Z/r30,3,q6_7,Z,30,mwpm_gap,rl,20000,4972,0.15880133277351405,0.08979866722648594,0.17257510691315042,0.5475217958169777,20000,4972,19000,4405,18000,3907,16000,3004,14000,2262,10000,1252,6000,553
d3_at_q6_7/Z/r50,3,q6_7,Z,50,mwpm_gap,si1000,20000,6541,0.16224411917067108,0.16480588082932893,0.23676982639859628,0.7594475141671433,20000,6541,19000,6040,18000,5555,16000,4619,14000,3740,10000,2168,6000,1060
d3_at_q6_7/Z/r50,3,q6_7,Z,50,mwpm_gap,rl,20000,6473,0.2054503537610005,0.1181996462389995,0.2211504950983642,0.6741513617606144,20000,6473,19000,5963,18000,5482,16000,4532,14000,3659,10000,2155,6000,1048
d3_at_q6_7/Z/r70,3,q6_7,Z,70,mwpm_gap,si1000,20000,8003,0.215554670262868,0.18749409224021868,0.27508312250234557,0.8369866939170093,20000,8003,19000,7511,18000,7046,16000,6061,14000,5128,10000,3262,6000,1679
d3_at_q6_7/Z/r70,3,q6_7,Z,70,mwpm_gap,rl,20000,7952,0.26391668240004035,0.13368331759995966,0.25486326280616467,0.747449523663988,20000,7952,19000,7460,18000,6945,16000,5963,14000,4976,10000,3210,6000,1666
d3_at_q6_7/Z/r90,3,q6_7,Z,90,mwpm_gap,si1000,20000,9536,0.2969326265969617,0.17986737340303838,0.29541241656603456,0.8468981527780763,20000,9536,19000,9039,18000,8541,16000,7552,14000,6545,10000,4516,6000,2566
d3_at_q6_7/Z/r90,3,q6_7,Z,90,mwpm_gap,rl,20000,9483,0.3362550500494453,0.13789494995055473,0.2771010733678833,0.7787641421112609,20000,9483,19000,8992,18000,8488,16000,7473,14000,6487,10000,4445,6000,2548
d3_at_q6_7/Z/r110,3,q6_7,Z,110,mwpm_gap,si1000,20000,9358,0.28075218484603404,0.18714781515396597,0.29275944080276706,0.8426615821414701,20000,9358,19000,8865,18000,8367,16000,7354,14000,6301,10000,4300,6000,2374
d3_at_q6_7/Z/r110,3,q6_7,Z,110,mwpm_gap,rl,20000,9337,0.33066833239379234,0.13618166760620765,0.2720128598190434,0.766892830627886,20000,9337,19000,8817,18000,8301,16000,7263,14000,6254,10000,4246,6000,2372
d3_at_q6_7/Z/r130,3,q6_7,Z,130,mwpm_gap,si1000,20000,9432,0.3061390652996145,0.16546093470038553,0.28899209265176085,0.8203625736954205,20000,9432,19000,8927,18000,8437,16000,7458,14000,6447,10000,4488,6000,2606
d3_at_q6_7/Z/r130,3,q6_7,Z,130,mwpm_gap,rl,20000,9561,0.35471810515314867,0.12333189484685128,0.2717414729038918,0.7596202175399887,20000,9561,19000,9047,18000,8510,16000,7511,14000,6501,10000,4480,6000,2562
d3_at_q6_7/Z/r150,3,q6_7,Z,150,mwpm_gap,si1000,20000,9725,0.3199769682774943,0.16690383303245634,0.29347323170178463,0.8260530067923879,20000,9725,19000,9242,18000,8737,16000,7787,14000,6791,10000,4804,6000,2759
d3_at_q6_7/Z/r150,3,q6_7,Z,150,mwpm_gap,rl,20000,9615,0.36789143152481524,0.11371342860830344,0.2730598664541505,0.7604593397526043,20000,9615,19000,9096,18000,8585,16000,7603,14000,6609,10000,4711,6000,2737
d3_at_q6_7/Z/r170,3,q6_7,Z,170,mwpm_gap,si1000,20000,9862,0.34686828321229557,0.1462317167877045,0.28443012443176396,0.7929581966200623,20000,9862,19000,9343,18000,8838,16000,7799,14000,6796,10000,4796,6000,2885
d3_at_q6_7/Z/r170,3,q6_7,Z,170,mwpm_gap,rl,20000,9804,0.3917502794046944,0.09844972059530549,0.2681333859683873,0.7423811050801303,20000,9804,19000,9290,18000,8782,16000,7762,14000,6759,10000,4792,6000,2808
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,si1000,20000,9963,0.35476450432793727,0.14338549567206274,0.2827358253752673,0.7852272917177814,20000,9963,19000,9429,18000,8931,16000,7912,14000,6876,10000,4877,6000,2878
d3_at_q6_7/Z/r190,3,q6_7,Z,190,mwpm_gap,rl,20000,9853,0.39892573261697517,0.09457043014152175,0.2667457885648034,0.7372676978611624,20000,9853,19000,9366,18000,8859,16000,7885,14000,6849,10000,4877,6000,2855
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,si1000,20000,9897,0.346875678945893,0.1485238416116267,0.2875302444636937,0.799914467378956,20000,9897,19000,9389,18000,8879,16000,7930,14000,6950,10000,4930,6000,2848
d3_at_q6_7/Z/r210,3,q6_7,Z,210,mwpm_gap,rl,20000,9916,0.3940588252386123,0.10174117476138765,0.270530980531963,0.7476917262859059,20000,9916,19000,9426,18000,8904,16000,7895,14000,6887,10000,4903,6000,2933
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,si1000,20000,9840,0.36133975568524307,0.13066024431475692,0.28138703720428737,0.7811754148837358,20000,9840,19000,9354,18000,8861,16000,7832,14000,6855,10000,4898,6000,2929
d3_at_q6_7/Z/r230,3,q6_7,Z,230,mwpm_gap,rl,20000,9798,0.40656270486284285,0.08631531136073183,0.2656433991371238,0.7343028098188646,20000,9798,19000,9304,18000,8817,16000,7822,14000,6829,10000,4855,6000,2886
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,si1000,20000,9953,0.3677375642750123,0.1299124357249877,0.2791181091960088,0.7725667423515135,20000,9953,19000,9451,18000,8908,16000,7897,14000,6897,10000,4940,6000,2920
d3_at_q6_7/Z/r250,3,q6_7,Z,250,mwpm_gap,rl,20000,9808,0.41101382354593363,0.07938617645406638,0.2632448412440812,0.7273718049842235,20000,9808,19000,9301,18000,8799,16000,7788,14000,6784,10000,4828,6000,2880
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,20000,114,0.0020850686198817317,0.0036164242636145096,0.0049922589498591075,0.02365813848350927,20000,114,19000,35,18000,4,16000,0,14000,0,10000,0,6000,0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,20000,111,0.0027878474295579153,0.0027638797403490745,0.005032539703321344,0.023225002450121126,20000,111,19000,46,18000,7,16000,0,14000,0,10000,0,6000,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,20000,111,0.002262956890453687,0.003289934051008013,0.0049461164603881135,0.022774781869782105,20000,111,19000,46,18000,4,16000,0,14000,0,10000,0,6000,0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,20000,111,0.003080837910960745,0.002474361563795226,0.004937840951739677,0.02197565674161176,20000,111,19000,46,18000,6,16000,0,14000,0,10000,0,6000,0
d3_at_q8_5/X/r10,3,q8_5,X,10,mwpm_gap,si1000,20000,1667,0.036567686781384716,0.04678249982905231,0.06419501333506093,0.25594976904100986,20000,1667,19000,1111,18000,844,16000,576,14000,455,10000,176,6000,8
d3_at_q8_5/X/r10,3,q8_5,X,10,mwpm_gap,rl,20000,1594,0.05058152845505727,0.029120727470845223,0.06171037900950289,0.22404265059946424,20000,1594,19000,1117,18000,830,16000,578,14000,419,10000,153,6000,8
d3_at_q8_5/X/r30,3,q8_5,X,30,mwpm_gap,si1000,20000,5197,0.11709803193454195,0.14275196806545806,0.19262375552560895,0.6726981736770875,20000,5197,19000,4699,18000,4105,16000,3189,14000,2425,10000,1318,6000,676
d3_at_q8_5/X/r30,3,q8_5,X,30,mwpm_gap,rl,20000,5343,0.14988316298191928,0.1172668370180807,0.1882137964773176,0.5881801013999319,20000,5343,19000,4806,18000,4317,16000,3296,14000,2567,10000,1334,6000,688
d3_at_q8_5/X/r50,3,q8_5,X,50,mwpm_gap,si1000,20000,6087,0.1361842898088957,0.16816571019110427,0.22290388588570273,0.7710444614484122,20000,6087,19000,5542,18000,5032,16000,3998,14000,3135,10000,1900,6000,967
d3_at_q8_5/X/r50,3,q8_5,X,50,mwpm_gap,rl,20000,6008,0.16559487281696905,0.13480512718303092,0.2134154904364087,0.6635829557607503,20000,6008,19000,5520,18000,5027,16000,4013,14000,3144,10000,1926,6000,988
d3_at_q8_5/X/r70,3,q8_5,X,70,mwpm_gap,si1000,20000,8304,0.21585590073957264,0.19934409926042734,0.27915295535950846,0.8817436851905828,20000,8304,19000,7769,18000,7220,16000,6202,14000,5173,10000,3302,6000,1698
d3_at_q8_5/X/r70,3,q8_5,X,70,mwpm_gap,rl,20000,7924,0.23776353469267036,0.15843646530732958,0.263152292022147,0.7716288212731787,20000,7924,19000,7418,18000,6935,16000,5989,14000,5020,10000,3232,6000,1687
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,si1000,20000,8323,0.21087929993226306,0.20527070006773687,0.28467515039423513,0.9008976881510187,20000,8323,19000,7809,18000,7284,16000,6239,14000,5229,10000,3381,6000,1854
d3_at_q8_5/X/r90,3,q8_5,X,90,mwpm_gap,rl,20000,8174,0.23870535629616615,0.1699946437038338,0.27084329578076166,0.7916931314595956,20000,8174,19000,7707,18000,7210,16000,6217,14000,5205,10000,3394,6000,1847
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,si1000,20000,8931,0.24504737384261435,0.20150262615738565,0.29242373075307115,0.8888168377489178,20000,8931,19000,8398,18000,7896,16000,6889,14000,5879,10000,3875,6000,2133
d3_at_q8_5/X/r110,3,q8_5,X,110,mwpm_gap,rl,20000,8822,0.27295675479546483,0.16814324520453508,0.2786098899329471,0.7971823069541063,20000,8822,19000,8342,18000,7807,16000,6813,14000,5790,10000,3866,6000,2153
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,si1000,20000,9347,0.2642746107713459,0.2030753892286541,0.2998462372799648,0.8942616968788574,20000,9347,19000,8838,18000,8333,16000,7277,14000,6247,10000,4258,6000,2379
d3_at_q8_5/X/r130,3,q8_5,X,130,mwpm_gap,rl,20000,9284,0.2914607355265684,0.17273926447343155,0.285953997247028,0.8098277251677791,20000,9284,19000,8796,18000,8262,16000,7261,14000,6236,10000,4231,6000,2384
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,si1000,20000,9608,0.28191462700948927,0.19848537299051072,0.3001898191124935,0.8830993576451034,20000,9608,19000,9066,18000,8562,16000,7553,14000,6515,10000,4472,6000,2514
d3_at_q8_5/X/r150,3,q8_5,X,150,mwpm_gap,rl,20000,9481,0.30747256628849906,0.16657743371150088,0.2889895004562936,0.8126980969086905,20000,9481,19000,9009,18000,8508,16000,7497,14000,6525,10000,4496,6000,2563
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,si1000,20000,9603,0.29420314729356917,0.18594685270643085,0.2988517514440861,0.87073696660845,20000,9603,19000,9104,18000,8611,16000,7592,14000,6573,10000,4589,6000,2641
d3_at_q8_5/X/r170,3,q8_5,X,170,mwpm_gap,rl,20000,9549,0.31991987808803546,0.15753012191196453,0.28636710378510083,0.8028881575657364,20000,9549,19000,9044,18000,8540,16000,7509,14000,6529,10000,4559,6000,2645
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,si1000,20000,9678,0.31293971423475725,0.1709602857652427,0.29214688757481533,0.8359012109778081,20000,9678,19000,9191,18000,8701,16000,7707,14000,6684,10000,4659,6000,2681
d3_at_q8_5/X/r190,3,q8_5,X,190,mwpm_gap,rl,20000,9598,0.3352962005107535,0.1446037994892465,0.28268695468205307,0.7865053437448107,20000,9598,19000,9111,18000,8602,16000,7652,14000,6657,10000,4666,6000,2705
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,si1000,20000,9765,0.33025888164148054,0.15799111835851942,0.2901886923373571,0.8206841795964867,20000,9765,19000,9273,18000,8755,16000,7790,14000,6755,10000,4788,6000,2858
d3_at_q8_5/X/r210,3,q8_5,X,210,mwpm_gap,rl,20000,9826,0.3528146495185465,0.13848535048145355,0.28098923879306326,0.7780713432517956,20000,9826,19000,9298,18000,8777,16000,7797,14000,6763,10000,4798,6000,2845
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,si1000,20000,9894,0.3570138381934685,0.13768616180653145,0.2820711231338871,0.785315677356219,20000,9894,19000,9410,18000,8915,16000,7930,14000,6907,10000,4923,6000,2942
d3_at_q8_5/X/r230,3,q8_5,X,230,mwpm_gap,rl,20000,9938,0.38212967484682886,0.11477032515317119,0.2742017575360853,0.755200480939944,20000,9938,19000,9448,18000,8942,16000,7931,14000,6929,10000,4937,6000,2970
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,si1000,20000,10018,0.3414623266690579,0.1594376733309421,0.28940931588848856,0.8110429873164129,20000,10018,19000,9528,18000,9015,16000,8010,14000,7018,10000,4933,6000,2924
d3_at_q8_5/X/r250,3,q8_5,X,250,mwpm_gap,rl,20000,9796,0.3607645886935459,0.12903541130645407,0.28066958379071527,0.7743838932654831,20000,9796,19000,9314,18000,8810,16000,7834,14000,6904,10000,4953,6000,2933
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,20000,57,0.00189684398104962,0.000957792838108353,0.002527933445446296,0.012462498303969763,20000,57,19000,19,18000,1,16000,1,14000,1,10000,1,6000,0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,20000,64,0.002772347284915249,0.00044101255494270405,0.0027153214707100783,0.012497083786365517,20000,64,19000,17,18000,1,16000,1,14000,0,10000,0,6000,0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,20000,57,0.002098552509751695,0.0007618036766405976,0.0025016165674914127,0.01198070010135233,20000,57,19000,19,18000,1,16000,1,14000,0,10000,0,6000,0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,20000,77,0.0029154174349454746,0.000965327065977738,0.002725558315039352,0.012266403665447968,20000,77,19000,18,18000,1,16000,1,14000,1,10000,0,6000,0
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,si1000,20000,1363,0.034898737627428664,0.03325159319640799,0.0526104974035952,0.2002846627974949,20000,1363,19000,877,18000,629,16000,370,14000,259,10000,103,6000,3
d3_at_q8_5/Z/r10,3,q8_5,Z,10,mwpm_gap,rl,20000,1331,0.04657397888000997,0.019978994253146278,0.05130276037377815,0.18442250815284064,20000,1331,19000,888,18000,612,16000,372,14000,257,10000,102,6000,3
d3_at_q8_5/Z/r30,3,q8_5,Z,30,mwpm_gap,si1000,20000,6701,0.1516808163707174,0.18336918362928264,0.2358649087543498,0.7602162122487259,20000,6701,19000,6179,18000,5718,16000,4549,14000,3424,10000,1996,6000,988
