key,distance,patch,basis,rounds,method,prior,alpha,rule,keep,cal_n,cal_errors,test_n,test_errors,test_rate,exceed,sig_exceed
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.001,naive_raw,0.35,5365,129,5179,140,0.02703224560726009,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.003,naive_raw,0.45,6845,244,6660,242,0.03633633633633634,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.01,plugin,0.15,2333,18,2282,25,0.010955302366345312,1,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.01,naive_raw,0.65,9810,663,9777,729,0.07456274930960417,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.01,naive_platt,0.1,1537,12,1481,11,0.007427413909520594,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.03,ltt,0.35,5365,129,5179,140,0.02703224560726009,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.03,plugin,0.35,5365,129,5179,140,0.02703224560726009,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.03,naive_raw,0.8,12066,1260,12010,1348,0.11223980016652789,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.03,naive_platt,0.35,5365,129,5179,140,0.02703224560726009,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.1,ltt,0.75,11325,1034,11276,1116,0.09897126640652713,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.1,plugin,0.75,11325,1034,11276,1116,0.09897126640652713,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.1,naive_raw,1.0,15000,2439,15000,2582,0.17213333333333333,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,si1000,0.1,naive_platt,0.75,11325,1034,11276,1116,0.09897126640652713,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.001,naive_raw,0.15,2336,24,2241,20,0.00892458723784025,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.003,naive_raw,0.3,4601,79,4428,71,0.016034327009936768,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.01,plugin,0.1,1522,12,1461,9,0.006160164271047228,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.01,naive_raw,0.5,7566,281,7474,329,0.04401926679154402,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.01,naive_platt,0.15,2336,24,2241,20,0.00892458723784025,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.03,ltt,0.4,6121,156,5964,174,0.029175050301810865,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.03,plugin,0.4,6121,156,5964,174,0.029175050301810865,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.03,naive_raw,0.7,10524,751,10500,839,0.07990476190476191,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.03,naive_platt,0.35,5342,114,5202,122,0.023452518262206845,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.1,ltt,0.75,11276,928,11195,1045,0.0933452434122376,0,0
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.1,plugin,0.8,12044,1151,12031,1307,0.10863602360568532,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.1,naive_raw,0.95,14276,2043,14249,2177,0.15278265141413433,1,1
d7_at_q6_7/X/r50,7,q6_7,X,50,mwpm_gap,rl,0.1,naive_platt,0.75,11276,928,11195,1045,0.0933452434122376,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.001,naive_raw,0.15,2189,74,2176,70,0.03216911764705882,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.003,naive_raw,0.25,3616,187,3674,187,0.05089820359281437,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.01,naive_raw,0.45,6616,672,6635,601,0.09058025621703089,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.03,ltt,0.05,749,14,711,12,0.016877637130801686,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.03,plugin,0.1,1447,39,1460,36,0.024657534246575342,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.03,naive_raw,0.6,8942,1282,8973,1230,0.13707790036776998,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.03,naive_platt,0.1,1447,39,1460,36,0.024657534246575342,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.1,ltt,0.4,5874,511,5879,465,0.07909508419799285,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.1,plugin,0.4,5874,511,5879,465,0.07909508419799285,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.1,naive_raw,0.9,13487,3007,13502,2957,0.21900459191230928,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,si1000,0.1,naive_platt,0.45,6616,672,6635,601,0.09058025621703089,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.001,naive_raw,0.05,733,10,704,10,0.014204545454545454,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.003,naive_raw,0.1,1481,44,1409,30,0.021291696238467,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.01,naive_raw,0.3,4439,253,4428,240,0.05420054200542006,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.03,ltt,0.05,733,10,704,10,0.014204545454545454,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.03,plugin,0.1,1481,44,1409,30,0.021291696238467,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.03,naive_raw,0.5,7391,759,7443,739,0.09928792153701464,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.03,naive_platt,0.1,1481,44,1409,30,0.021291696238467,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.1,ltt,0.45,6660,601,6707,578,0.08617861935291486,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.1,plugin,0.45,6660,601,6707,578,0.08617861935291486,0,0
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.1,naive_raw,0.8,11971,2210,12024,2179,0.18122089155023285,1,1
d7_at_q6_7/X/r70,7,q6_7,X,70,mwpm_gap,rl,0.1,naive_platt,0.45,6660,601,6707,578,0.08617861935291486,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.001,naive_raw,0.05,762,21,752,26,0.034574468085106384,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.003,naive_raw,0.15,2306,148,2212,127,0.057414104882459314,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.01,naive_raw,0.35,5308,606,5246,579,0.11036980556614563,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.03,plugin,0.05,762,21,752,26,0.034574468085106384,1,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.03,naive_raw,0.55,8355,1394,8318,1379,0.1657850444818466,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.1,ltt,0.25,3862,340,3757,318,0.0846420015970189,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.1,plugin,0.25,3862,340,3757,318,0.0846420015970189,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.1,naive_raw,0.85,12630,3138,12827,3160,0.2463553441958369,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,si1000,0.1,naive_platt,0.3,4576,460,4469,441,0.09867979413739092,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.003,naive_raw,0.05,728,18,700,24,0.03428571428571429,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.01,naive_raw,0.2,3097,224,2942,205,0.06968048946295037,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.03,plugin,0.05,728,18,700,24,0.03428571428571429,1,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.03,naive_raw,0.4,6022,703,5980,689,0.11521739130434783,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.03,naive_platt,0.05,728,18,700,24,0.03428571428571429,1,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.1,ltt,0.25,3850,315,3689,291,0.07888316616969368,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.1,plugin,0.3,4566,441,4448,397,0.08925359712230216,0,0
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.1,naive_raw,0.75,11272,2398,11226,2330,0.2075538927489756,1,1
d7_at_q6_7/X/r90,7,q6_7,X,90,mwpm_gap,rl,0.1,naive_platt,0.3,4566,441,4448,397,0.08925359712230216,0,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.001,naive_raw,0.05,747,20,744,27,0.036290322580645164,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.003,naive_raw,0.1,1522,86,1573,102,0.06484424666242848,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.01,naive_raw,0.25,3755,442,3713,463,0.12469701050363588,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.03,plugin,0.05,747,20,744,27,0.036290322580645164,1,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.03,naive_raw,0.45,6779,1232,6761,1234,0.18251737908593405,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.1,ltt,0.15,2280,183,2308,196,0.08492201039861352,0,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.1,plugin,0.2,2971,281,2982,308,0.10328638497652583,1,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.1,naive_raw,0.75,11280,2946,11213,2918,0.26023365736199056,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,si1000,0.1,naive_platt,0.15,2280,183,2308,196,0.08492201039861352,0,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.01,naive_raw,0.1,1499,83,1508,84,0.05570291777188329,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.03,plugin,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.03,naive_raw,0.3,4461,539,4487,577,0.12859371517717852,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.1,ltt,0.15,2211,157,2254,173,0.07675244010647737,0,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.1,plugin,0.2,3015,276,3053,289,0.09466098919095971,0,0
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.1,naive_raw,0.65,9755,2239,9716,2254,0.23198847262247838,1,1
d7_at_q6_7/X/r110,7,q6_7,X,110,mwpm_gap,rl,0.1,naive_platt,0.15,2211,157,2254,173,0.07675244010647737,0,0
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.001,naive_raw,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.003,naive_raw,0.05,669,59,740,47,0.06351351351351352,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.01,naive_raw,0.15,2179,306,2252,299,0.1327708703374778,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.03,naive_raw,0.35,5212,1097,5234,1104,0.21092854413450515,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.1,plugin,0.05,669,59,740,47,0.06351351351351352,0,0
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.1,naive_raw,0.65,9735,2850,9652,2815,0.29164939908827187,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,si1000,0.1,naive_platt,0.05,669,59,740,47,0.06351351351351352,0,0
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.003,naive_raw,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.01,naive_raw,0.05,677,54,748,44,0.058823529411764705,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.03,plugin,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.03,naive_raw,0.2,2872,437,2973,414,0.13925327951564076,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.1,ltt,0.05,677,54,748,44,0.058823529411764705,0,0
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.1,plugin,0.05,677,54,748,44,0.058823529411764705,0,0
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.1,naive_raw,0.55,8357,2150,8256,2110,0.2555717054263566,1,1
d7_at_q6_7/X/r130,7,q6_7,X,130,mwpm_gap,rl,0.1,naive_platt,0.05,677,54,748,44,0.058823529411764705,0,0
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.001,naive_raw,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.001,naive_platt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.003,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.003,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.003,naive_raw,0.05,798,88,796,69,0.08668341708542714,1,1
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.003,naive_platt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.01,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.01,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.01,naive_raw,0.1,1540,210,1504,176,0.11702127659574468,1,1
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.01,naive_platt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.03,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.03,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.03,naive_raw,0.3,4541,977,4522,944,0.20875718708536045,1,1
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.03,naive_platt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.1,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.1,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.1,naive_raw,0.6,9078,2708,9078,2742,0.30204890945142104,1,1
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,si1000,0.1,naive_platt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,rl,0.001,ltt,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,rl,0.001,plugin,,,,,,,,
d7_at_q6_7/X/r150,7,q6_7,X,150,mwpm_gap,rl,0.001,naive_raw,,,,,,,,
