axis,source,target,distance,basis,rounds,patch,method,prior,calibrator,ece,nll
sim,sim:d5_at_q8_7/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.019114154716976486,0.38256784511763536
sim,sim:d5_at_q8_7/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.019281824980489033,0.38387491920241634
basis,d5_at_q8_7/X/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.012032327688448944,0.38138039304115695
basis,d5_at_q8_7/X/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.012504189300455364,0.38213534785309755
patch,d5_at_q4_7/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.006890298122228116,0.3807482513799273
patch,d5_at_q4_7/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.0064408251743233716,0.3815766210031025
patch,d5_at_q6_5/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.006619672128195996,0.3808027636864328
patch,d5_at_q6_5/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.006335336438192091,0.3817818423540093
patch,d5_at_q6_9/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.008848601002968262,0.38104291558881537
patch,d5_at_q6_9/Z/r30,d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.011033167206375915,0.3821824493210497
pooled,pool:d5/Z/r30 without q8_7 (3 patches),d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,platt,0.0038605860865156424,0.38065206313365973
pooled,pool:d5/Z/r30 without q8_7 (3 patches),d5_at_q8_7/Z/r30,5,Z,30,q8_7,mwpm_gap,rl,isotonic,0.004803221314301737,0.38094605222917693
same,d5_at_q8_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.008854286525102548,0.46650044981026906
same,d5_at_q8_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.010521125529729147,0.46928165158662416
sim,sim:d5_at_q8_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.01413259483568933,0.4671938460542618
sim,sim:d5_at_q8_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.013489325281370156,0.46969654238032876
basis,d5_at_q8_7/X/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.012411131476983943,0.4670687766186414
basis,d5_at_q8_7/X/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.013701543863511932,0.4699221413104899
patch,d5_at_q4_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.011731827210599939,0.4668268292078257
patch,d5_at_q4_7/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.010260558127192771,0.4689803663077912
patch,d5_at_q6_5/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.015555712696097266,0.46721679819945067
patch,d5_at_q6_5/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.01574700344653624,0.4691398430941226
patch,d5_at_q6_9/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.00745883014537732,0.46651349947586046
patch,d5_at_q6_9/Z/r50,d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.007247442136178965,0.4680278124501546
pooled,pool:d5/Z/r50 without q8_7 (3 patches),d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,platt,0.01013928184712861,0.4666159861233249
pooled,pool:d5/Z/r50 without q8_7 (3 patches),d5_at_q8_7/Z/r50,5,Z,50,q8_7,mwpm_gap,rl,isotonic,0.010127652047909361,0.4670158621575075
same,d7_at_q6_7/X/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,platt,8.878793061168762e-05,0.0020170705404177315
same,d7_at_q6_7/X/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,isotonic,0.00012460147876987255,0.0020940261881475094
sim,sim:d7_at_q6_7/X/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,platt,0.0003291315987329888,0.0025518821542932176
sim,sim:d7_at_q6_7/X/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,isotonic,0.0004516250253354521,0.0031208256091028383
basis,d7_at_q6_7/Z/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,platt,2.712597084958664e-05,0.002005458223716052
basis,d7_at_q6_7/Z/r01,d7_at_q6_7/X/r01,7,X,1,q6_7,mwpm_gap,rl,isotonic,4.357937373719109e-05,0.0020021838905314236
same,d7_at_q6_7/X/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,platt,0.004493049590490767,0.08074056206517105
same,d7_at_q6_7/X/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,isotonic,0.004719989616954231,0.08122035574137193
sim,sim:d7_at_q6_7/X/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,platt,0.002810113304257237,0.0810176183678626
sim,sim:d7_at_q6_7/X/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,isotonic,0.0028825112889154306,0.08226825561494816
basis,d7_at_q6_7/Z/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,platt,0.0024991313272992987,0.08056810259813774
basis,d7_at_q6_7/Z/r10,d7_at_q6_7/X/r10,7,X,10,q6_7,mwpm_gap,rl,isotonic,0.002838248305918661,0.08072582674585767
same,d7_at_q6_7/X/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,platt,0.00592885815434358,0.26851695880995663
same,d7_at_q6_7/X/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,isotonic,0.006654936533722045,0.2696414474972759
sim,sim:d7_at_q6_7/X/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,platt,0.013589661376610858,0.27047834750252
sim,sim:d7_at_q6_7/X/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,isotonic,0.015148522636002661,0.2736249134012515
basis,d7_at_q6_7/Z/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,platt,0.004932275752987305,0.2684861184187968
basis,d7_at_q6_7/Z/r30,d7_at_q6_7/X/r30,7,X,30,q6_7,mwpm_gap,rl,isotonic,0.004044287341045567,0.2701098576924372
same,d7_at_q6_7/X/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,platt,0.00919954108522887,0.36922696021069074
same,d7_at_q6_7/X/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,isotonic,0.00840552180014183,0.3705064603089065
sim,sim:d7_at_q6_7/X/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,platt,0.02386532713407254,0.37297993900845033
sim,sim:d7_at_q6_7/X/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,isotonic,0.02398545231277124,0.37455392928913805
basis,d7_at_q6_7/Z/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,platt,0.015306161632587979,0.3702729927155935
basis,d7_at_q6_7/Z/r50,d7_at_q6_7/X/r50,7,X,50,q6_7,mwpm_gap,rl,isotonic,0.015666940702802806,0.37194522568478167
same,d7_at_q6_7/Z/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,platt,1.930152395942418e-05,0.0017557111890146352
same,d7_at_q6_7/Z/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,isotonic,0.00010296896961695291,0.0021726027776513453
sim,sim:d7_at_q6_7/Z/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,platt,4.963062291793999e-05,0.0019028083515192145
sim,sim:d7_at_q6_7/Z/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,isotonic,0.0001862643836799332,0.002637793581837861
basis,d7_at_q6_7/X/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,platt,2.2773431232337142e-05,0.001755702552186595
basis,d7_at_q6_7/X/r01,d7_at_q6_7/Z/r01,7,Z,1,q6_7,mwpm_gap,rl,isotonic,0.00010814129395518407,0.0020444233322174294
same,d7_at_q6_7/Z/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,platt,0.002174801337231426,0.07751898540659982
same,d7_at_q6_7/Z/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,isotonic,0.0021916337677524078,0.07840141444236794
sim,sim:d7_at_q6_7/Z/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,platt,0.0019321385050681628,0.07784999970472972
sim,sim:d7_at_q6_7/Z/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,isotonic,0.0021017934869380474,0.07942712966262488
basis,d7_at_q6_7/X/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,platt,0.004044915945515992,0.07764796533848997
basis,d7_at_q6_7/X/r10,d7_at_q6_7/Z/r10,7,Z,10,q6_7,mwpm_gap,rl,isotonic,0.004656683634906935,0.07768299770904101
same,d7_at_q6_7/Z/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,platt,0.006470978428113527,0.2659753715820329
same,d7_at_q6_7/Z/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,isotonic,0.006140201237721136,0.26725510287848797
sim,sim:d7_at_q6_7/Z/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,platt,0.01437344179318712,0.2676413794759926
sim,sim:d7_at_q6_7/Z/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,isotonic,0.012928608122236705,0.2755276779122093
basis,d7_at_q6_7/X/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,platt,0.006177333776552327,0.2658701273517514
basis,d7_at_q6_7/X/r30,d7_at_q6_7/Z/r30,7,Z,30,q6_7,mwpm_gap,rl,isotonic,0.004841195970310694,0.26648696733217947
same,d7_at_q6_7/Z/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,platt,0.009545804765196965,0.3413652376342835
same,d7_at_q6_7/Z/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,isotonic,0.00944552781230692,0.3435149278701537
sim,sim:d7_at_q6_7/Z/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,platt,0.018173235539742358,0.3431767719630511
sim,sim:d7_at_q6_7/Z/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,isotonic,0.018048410646029384,0.3451677534005111
basis,d7_at_q6_7/X/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,platt,0.008260998522482731,0.3413228209338944
basis,d7_at_q6_7/X/r50,d7_at_q6_7/Z/r50,7,Z,50,q6_7,mwpm_gap,rl,isotonic,0.007050927133369113,0.34174404931610664
same,d3_at_q10_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0009018467704627517,0.017609674672418467
same,d3_at_q10_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0008583947050099143,0.017615652298759357
basis,d3_at_q10_7/Z/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.00029882717463410946,0.01753724366904775
basis,d3_at_q10_7/Z/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0004095214833787716,0.017917998885496864
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0015858152816647596,0.018005544474813603
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0017779634548642216,0.018107751718132333
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0011065110308940273,0.017601835004916726
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0014126300023464854,0.017887849367144455
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0005915140206132726,0.017685027039240124
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0004794603902735156,0.01812915779702068
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0006320272169352184,0.017426751895232614
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.00043788502072496954,0.018230175082233388
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0006460623210118161,0.01800717440939803
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0008429056441267213,0.018733074996230403
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.005157273120926063,0.01947176879779084
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.0009877674211309943,0.018434296113648208
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0012804668693032811,0.017870860334564004
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.001745302431890264,0.01805251659872049
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.007934792767582938,0.02238984162512501
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.010106196867590426,0.023844946110459064
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,platt,0.0018761616947387686,0.01822267381638688
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,bm_gap,rl,isotonic,0.002214963432260265,0.019054665954388567
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.012413940193949213,0.13648947839352393
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.004126841955896834,0.1332099435297775
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.01583237375163511,0.13754076762022702
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.006360247045472136,0.13434068580639466
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.014374650988063177,0.13727412969517797
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.008035405374192698,0.13608194679811084
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.012534750413778951,0.13637523803448323
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.004549457890754855,0.13408926305796187
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.017912087085223637,0.1392543540241286
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.01202897989965293,0.13706825463874492
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.01087603219973955,0.13655117094859184
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.009831999869744418,0.13618396211796832
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.01579461886885446,0.13742150907373524
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.010566991336130076,0.1368365269873291
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.017152563381796097,0.13938987906107056
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.015796759411220766,0.13817883164493142
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.01998259935590485,0.14018534444167807
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.013153578978878266,0.13763119905947557
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.02357500197089204,0.14363288357079054
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.02133229416703207,0.13924633944375361
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,platt,0.01612269929322615,0.1384277816851064
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,bm_gap,rl,isotonic,0.010843774111275782,0.13590376951151967
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.015972051876152898,0.4056538949695358
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.005520327804010964,0.4041597698992339
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.02580008588722895,0.40713160162643397
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.014075573419366522,0.4056503043832063
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.025541447582127324,0.4074532709225139
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.014006012988559954,0.40671108468151385
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.022989952677223667,0.40655221829345345
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.012340884627117733,0.4056712025052537
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.03265557757523803,0.41062495991038384
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.02436829173437434,0.4082900867895857
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.016643507338454544,0.40603359356246643
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.022616577080531136,0.4076123635126943
patch,d3_at_q6_3/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.029809515829552876,0.4089574888891602
patch,d3_at_q6_3/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.022669258716801796,0.4085998881077856
patch,d3_at_q6_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.0329945190135744,0.41109834097861436
patch,d3_at_q6_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.028319560486888766,0.4098304726623216
patch,d3_at_q8_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.03517953253774555,0.41191428965344407
patch,d3_at_q8_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.03194377059139382,0.410520710231343
patch,d3_at_q8_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.0416735921072083,0.41417773482726955
patch,d3_at_q8_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.03779643158164223,0.4122044292054648
pooled,pool:d3/X/r30 without q10_7 (8 patches),d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,platt,0.026030469023186557,0.40848603789884114
pooled,pool:d3/X/r30 without q10_7 (8 patches),d3_at_q10_7/X/r30,3,X,30,q10_7,bm_gap,rl,isotonic,0.020596798323874566,0.40668667045520973
same,d3_at_q10_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.010479419311038659,0.4638634896454806
same,d3_at_q10_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.008090029857279161,0.462658843967789
basis,d3_at_q10_7/Z/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.013598277584076737,0.4642853093708003
basis,d3_at_q10_7/Z/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.01458013849435673,0.46627258355079587
patch,d3_at_q2_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.02316234080342844,0.4660814996859646
patch,d3_at_q2_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.019115188173184774,0.465697371154402
patch,d3_at_q4_5/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.012308165603260389,0.4639799028538234
patch,d3_at_q4_5/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.018843718189798565,0.464711728390767
patch,d3_at_q4_9/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.03641856936934227,0.4697959527848022
patch,d3_at_q4_9/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.03425050678918968,0.468858287969736
patch,d3_at_q6_11/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.015982998130155083,0.4646928926311178
patch,d3_at_q6_11/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.021357129278332672,0.4660405376390827
patch,d3_at_q6_3/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.027561116656664882,0.46699876607809493
patch,d3_at_q6_3/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.024939873499284722,0.4672494250051647
patch,d3_at_q6_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.04086694204895353,0.4700032220264681
patch,d3_at_q6_7/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.04036084525366068,0.4700774808536382
patch,d3_at_q8_5/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.04058534747268043,0.47110054795874157
patch,d3_at_q8_5/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.04001492021866682,0.47085074154418083
patch,d3_at_q8_9/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.04709747225643309,0.47327483049478986
patch,d3_at_q8_9/X/r50,d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.04702235817327554,0.4741405485696778
pooled,pool:d3/X/r50 without q10_7 (8 patches),d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,platt,0.02841517879561539,0.4674053880578589
pooled,pool:d3/X/r50 without q10_7 (8 patches),d3_at_q10_7/X/r50,3,X,50,q10_7,bm_gap,rl,isotonic,0.027329108551710307,0.4667234081813131
same,d3_at_q10_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.0005996770407581065,0.017541249106665584
same,d3_at_q10_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.00039550049374746513,0.017531335848362178
basis,d3_at_q10_7/X/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.0005667731765227207,0.017556757070324176
basis,d3_at_q10_7/X/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0007312594904223231,0.01787908381354404
patch,d3_at_q2_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.00014891508718333055,0.017524597926759315
patch,d3_at_q2_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0006060398909467313,0.0218240157161375
patch,d3_at_q4_5/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.001445249636113467,0.0180306512531167
patch,d3_at_q4_5/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.001284376403594264,0.018778356403510534
patch,d3_at_q4_9/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.0003961285450846367,0.017519980765144657
patch,d3_at_q4_9/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0004688489903762935,0.017784288152235504
patch,d3_at_q6_11/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.0009472216758951618,0.017642975208068977
patch,d3_at_q6_11/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0008693694630060042,0.018593405556004913
patch,d3_at_q6_3/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.001740621955938753,0.01796988471501316
patch,d3_at_q6_3/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0021076047284321,0.01841369882926843
patch,d3_at_q6_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,platt,0.0001484195357913171,0.017502439720516953
patch,d3_at_q6_7/Z/r01,d3_at_q10_7/Z/r01,3,Z,1,q10_7,bm_gap,rl,isotonic,0.0002374329499967877,0.017811262910632005
