key,distance,patch,basis,rounds,source,decoder,prior,shots,errors,test_shots,test_errors,agree_with_google_cm,seconds
d5_at_q6_9/Z/r230,5,q6_9,Z,230,google,harmony,rl,50000,21547,15000,6477,,
d5_at_q6_9/Z/r230,5,q6_9,Z,230,google,libra,rl,50000,20646,15000,6169,,
d5_at_q8_7/X/r230,5,q8_7,X,230,ours,pymatching,si1000,50000,24483,15000,7299,26212,6.16
d5_at_q8_7/X/r230,5,q8_7,X,230,ours,pymatching_correlated,si1000,50000,23232,15000,6903,36359,20.47
d5_at_q8_7/X/r230,5,q8_7,X,230,ours,pymatching,rl,50000,24278,15000,7264,26271,6.34
d5_at_q8_7/X/r230,5,q8_7,X,230,ours,pymatching_correlated,rl,50000,23190,15000,6964,33083,20.55
d5_at_q8_7/X/r230,5,q8_7,X,230,google,correlated_matching,si1000,50000,23047,15000,6873,,
d5_at_q8_7/X/r230,5,q8_7,X,230,google,correlated_matching,rl,50000,23193,15000,6906,,
d5_at_q8_7/X/r230,5,q8_7,X,230,google,harmony,si1000,50000,22881,15000,6878,,
d5_at_q8_7/X/r230,5,q8_7,X,230,google,harmony,rl,50000,23075,15000,6958,,
d5_at_q8_7/X/r230,5,q8_7,X,230,google,libra,rl,50000,22220,15000,6702,,
d5_at_q8_7/Z/r230,5,q8_7,Z,230,ours,pymatching,si1000,50000,23942,15000,7229,26870,5.96
d5_at_q8_7/Z/r230,5,q8_7,Z,230,ours,pymatching_correlated,si1000,50000,21827,15000,6495,38047,19.59
d5_at_q8_7/Z/r230,5,q8_7,Z,230,ours,pymatching,rl,50000,23754,15000,7207,27150,6.18
d5_at_q8_7/Z/r230,5,q8_7,Z,230,ours,pymatching_correlated,rl,50000,21540,15000,6424,34208,20.0
d5_at_q8_7/Z/r230,5,q8_7,Z,230,google,correlated_matching,si1000,50000,21620,15000,6488,,
d5_at_q8_7/Z/r230,5,q8_7,Z,230,google,correlated_matching,rl,50000,21144,15000,6365,,
d5_at_q8_7/Z/r230,5,q8_7,Z,230,google,harmony,si1000,50000,21346,15000,6369,,
d5_at_q8_7/Z/r230,5,q8_7,Z,230,google,harmony,rl,50000,21124,15000,6366,,
d5_at_q8_7/Z/r230,5,q8_7,Z,230,google,libra,rl,50000,20028,15000,5967,,
d7_at_q6_7/Z/r110,7,q6_7,Z,110,ours,pymatching,si1000,50000,14655,15000,4366,36271,6.53
d7_at_q6_7/Z/r110,7,q6_7,Z,110,ours,pymatching_correlated,si1000,50000,9563,15000,2878,45931,20.06
d7_at_q6_7/Z/r110,7,q6_7,Z,110,ours,pymatching,rl,50000,14747,15000,4362,36413,6.85
d7_at_q6_7/Z/r110,7,q6_7,Z,110,ours,pymatching_correlated,rl,50000,9088,15000,2742,44600,20.69
d7_at_q6_7/Z/r110,7,q6_7,Z,110,google,correlated_matching,si1000,50000,9478,15000,2819,,
d7_at_q6_7/Z/r110,7,q6_7,Z,110,google,correlated_matching,rl,50000,8436,15000,2532,,
d7_at_q6_7/Z/r110,7,q6_7,Z,110,google,harmony,si1000,50000,8593,15000,2525,,
d7_at_q6_7/Z/r110,7,q6_7,Z,110,google,harmony,rl,50000,8029,15000,2401,,
d7_at_q6_7/Z/r110,7,q6_7,Z,110,google,libra,rl,50000,7070,15000,2082,,
d7_at_q6_7/X/r110,7,q6_7,X,110,ours,pymatching,si1000,50000,15702,15000,4713,35459,6.6
d7_at_q6_7/X/r110,7,q6_7,X,110,ours,pymatching_correlated,si1000,50000,10366,15000,3145,45577,20.53
d7_at_q6_7/X/r110,7,q6_7,X,110,ours,pymatching,rl,50000,15286,15000,4608,35725,7.07
d7_at_q6_7/X/r110,7,q6_7,X,110,ours,pymatching_correlated,rl,50000,9962,15000,2983,43505,21.32
d7_at_q6_7/X/r110,7,q6_7,X,110,google,correlated_matching,si1000,50000,10163,15000,3109,,
d7_at_q6_7/X/r110,7,q6_7,X,110,google,correlated_matching,rl,50000,9823,15000,2995,,
d7_at_q6_7/X/r110,7,q6_7,X,110,google,harmony,si1000,50000,9569,15000,2886,,
d7_at_q6_7/X/r110,7,q6_7,X,110,google,harmony,rl,50000,9349,15000,2839,,
d7_at_q6_7/X/r110,7,q6_7,X,110,google,libra,rl,50000,8198,15000,2459,,
d5_at_q4_7/X/r210,5,q4_7,X,210,ours,pymatching,si1000,50000,23016,15000,6922,28427,4.55
d5_at_q4_7/X/r210,5,q4_7,X,210,ours,pymatching_correlated,si1000,50000,20481,15000,6134,40094,15.31
d5_at_q4_7/X/r210,5,q4_7,X,210,ours,pymatching,rl,50000,22926,15000,6948,28482,4.76
d5_at_q4_7/X/r210,5,q4_7,X,210,ours,pymatching_correlated,rl,50000,20044,15000,6030,36434,15.31
d5_at_q4_7/X/r210,5,q4_7,X,210,google,correlated_matching,si1000,50000,20197,15000,6048,,
d5_at_q4_7/X/r210,5,q4_7,X,210,google,correlated_matching,rl,50000,19896,15000,5886,,
d5_at_q4_7/X/r210,5,q4_7,X,210,google,harmony,si1000,50000,19938,15000,5879,,
d5_at_q4_7/X/r210,5,q4_7,X,210,google,harmony,rl,50000,19554,15000,5833,,
d5_at_q4_7/X/r210,5,q4_7,X,210,google,libra,rl,50000,18702,15000,5502,,
d5_at_q4_7/Z/r210,5,q4_7,Z,210,ours,pymatching,si1000,50000,21840,15000,6655,29341,4.65
d5_at_q4_7/Z/r210,5,q4_7,Z,210,ours,pymatching_correlated,si1000,50000,18858,15000,5697,40961,15.34
d5_at_q4_7/Z/r210,5,q4_7,Z,210,ours,pymatching,rl,50000,21815,15000,6652,29810,4.74
d5_at_q4_7/Z/r210,5,q4_7,Z,210,ours,pymatching_correlated,rl,50000,18064,15000,5515,39197,15.59
d5_at_q4_7/Z/r210,5,q4_7,Z,210,google,correlated_matching,si1000,50000,18755,15000,5682,,
d5_at_q4_7/Z/r210,5,q4_7,Z,210,google,correlated_matching,rl,50000,17735,15000,5347,,
d5_at_q4_7/Z/r210,5,q4_7,Z,210,google,harmony,si1000,50000,17933,15000,5393,,
d5_at_q4_7/Z/r210,5,q4_7,Z,210,google,harmony,rl,50000,17627,15000,5344,,
d5_at_q4_7/Z/r210,5,q4_7,Z,210,google,libra,rl,50000,16643,15000,5010,,
d5_at_q6_5/X/r210,5,q6_5,X,210,ours,pymatching,si1000,50000,23448,15000,7062,28126,4.67
d5_at_q6_5/X/r210,5,q6_5,X,210,ours,pymatching_correlated,si1000,50000,20712,15000,6208,40198,15.1
d5_at_q6_5/X/r210,5,q6_5,X,210,ours,pymatching,rl,50000,23236,15000,6972,28330,4.72
d5_at_q6_5/X/r210,5,q6_5,X,210,ours,pymatching_correlated,rl,50000,20352,15000,6137,35338,14.94
d5_at_q6_5/X/r210,5,q6_5,X,210,google,correlated_matching,si1000,50000,20618,15000,6174,,
d5_at_q6_5/X/r210,5,q6_5,X,210,google,correlated_matching,rl,50000,20020,15000,6014,,
d5_at_q6_5/X/r210,5,q6_5,X,210,google,harmony,si1000,50000,19980,15000,6023,,
d5_at_q6_5/X/r210,5,q6_5,X,210,google,harmony,rl,50000,19842,15000,5965,,
d5_at_q6_5/X/r210,5,q6_5,X,210,google,libra,rl,50000,18925,15000,5745,,
d5_at_q6_5/Z/r210,5,q6_5,Z,210,ours,pymatching,si1000,50000,22824,15000,6881,28690,4.94
d5_at_q6_5/Z/r210,5,q6_5,Z,210,ours,pymatching_correlated,si1000,50000,19896,15000,5956,40112,15.68
d5_at_q6_5/Z/r210,5,q6_5,Z,210,ours,pymatching,rl,50000,22973,15000,6903,28638,5.07
d5_at_q6_5/Z/r210,5,q6_5,Z,210,ours,pymatching_correlated,rl,50000,20052,15000,5988,37363,15.8
d5_at_q6_5/Z/r210,5,q6_5,Z,210,google,correlated_matching,si1000,50000,19976,15000,6022,,
d5_at_q6_5/Z/r210,5,q6_5,Z,210,google,correlated_matching,rl,50000,18975,15000,5653,,
d5_at_q6_5/Z/r210,5,q6_5,Z,210,google,harmony,si1000,50000,19252,15000,5795,,
d5_at_q6_5/Z/r210,5,q6_5,Z,210,google,harmony,rl,50000,18808,15000,5665,,
d5_at_q6_5/Z/r210,5,q6_5,Z,210,google,libra,rl,50000,17801,15000,5317,,
d5_at_q6_9/X/r210,5,q6_9,X,210,ours,pymatching,si1000,50000,23619,15000,7079,27248,5.09
d5_at_q6_9/X/r210,5,q6_9,X,210,ours,pymatching_correlated,si1000,50000,21514,15000,6328,38965,16.68
d5_at_q6_9/X/r210,5,q6_9,X,210,ours,pymatching,rl,50000,23636,15000,7086,27612,5.38
d5_at_q6_9/X/r210,5,q6_9,X,210,ours,pymatching_correlated,rl,50000,21426,15000,6367,35088,17.33
d5_at_q6_9/X/r210,5,q6_9,X,210,google,correlated_matching,si1000,50000,21491,15000,6430,,
d5_at_q6_9/X/r210,5,q6_9,X,210,google,correlated_matching,rl,50000,21182,15000,6326,,
d5_at_q6_9/X/r210,5,q6_9,X,210,google,harmony,si1000,50000,21342,15000,6353,,
d5_at_q6_9/X/r210,5,q6_9,X,210,google,harmony,rl,50000,20967,15000,6293,,
d5_at_q6_9/X/r210,5,q6_9,X,210,google,libra,rl,50000,20262,15000,6113,,
d5_at_q6_9/Z/r210,5,q6_9,Z,210,ours,pymatching,si1000,50000,23330,15000,7004,27761,5.17
d5_at_q6_9/Z/r210,5,q6_9,Z,210,ours,pymatching_correlated,si1000,50000,21200,15000,6445,38865,17.1
d5_at_q6_9/Z/r210,5,q6_9,Z,210,ours,pymatching,rl,50000,23248,15000,6984,28329,5.27
d5_at_q6_9/Z/r210,5,q6_9,Z,210,ours,pymatching_correlated,rl,50000,20627,15000,6219,36986,17.32
d5_at_q6_9/Z/r210,5,q6_9,Z,210,google,correlated_matching,si1000,50000,21083,15000,6357,,
d5_at_q6_9/Z/r210,5,q6_9,Z,210,google,correlated_matching,rl,50000,20229,15000,5973,,
d5_at_q6_9/Z/r210,5,q6_9,Z,210,google,harmony,si1000,50000,20709,15000,6258,,
d5_at_q6_9/Z/r210,5,q6_9,Z,210,google,harmony,rl,50000,19977,15000,5935,,
d5_at_q6_9/Z/r210,5,q6_9,Z,210,google,libra,rl,50000,19047,15000,5671,,
d5_at_q8_7/X/r210,5,q8_7,X,210,ours,pymatching,si1000,50000,23939,15000,7211,27418,5.05
d5_at_q8_7/X/r210,5,q8_7,X,210,ours,pymatching_correlated,si1000,50000,21573,15000,6441,38908,16.55
d5_at_q8_7/X/r210,5,q8_7,X,210,ours,pymatching,rl,50000,23504,15000,7045,27767,5.3
d5_at_q8_7/X/r210,5,q8_7,X,210,ours,pymatching_correlated,rl,50000,21101,15000,6300,36116,16.97
d5_at_q8_7/X/r210,5,q8_7,X,210,google,correlated_matching,si1000,50000,21529,15000,6482,,
d5_at_q8_7/X/r210,5,q8_7,X,210,google,correlated_matching,rl,50000,20995,15000,6258,,
d5_at_q8_7/X/r210,5,q8_7,X,210,google,harmony,si1000,50000,21293,15000,6393,,
d5_at_q8_7/X/r210,5,q8_7,X,210,google,harmony,rl,50000,20787,15000,6193,,
d5_at_q8_7/X/r210,5,q8_7,X,210,google,libra,rl,50000,19983,15000,6038,,
d5_at_q8_7/Z/r210,5,q8_7,Z,210,ours,pymatching,si1000,50000,23931,15000,7137,27054,5.38
d5_at_q8_7/Z/r210,5,q8_7,Z,210,ours,pymatching_correlated,si1000,50000,21713,15000,6472,38294,17.5
d5_at_q8_7/Z/r210,5,q8_7,Z,210,ours,pymatching,rl,50000,23786,15000,7081,27210,5.51
d5_at_q8_7/Z/r210,5,q8_7,Z,210,ours,pymatching_correlated,rl,50000,21369,15000,6359,34085,18.35
d5_at_q8_7/Z/r210,5,q8_7,Z,210,google,correlated_matching,si1000,50000,21667,15000,6436,,
d5_at_q8_7/Z/r210,5,q8_7,Z,210,google,correlated_matching,rl,50000,21512,15000,6289,,
d5_at_q8_7/Z/r210,5,q8_7,Z,210,google,harmony,si1000,50000,21265,15000,6300,,
d5_at_q8_7/Z/r210,5,q8_7,Z,210,google,harmony,rl,50000,21335,15000,6288,,
d5_at_q8_7/Z/r210,5,q8_7,Z,210,google,libra,rl,50000,20439,15000,6102,,
d5_at_q4_7/X/r190,5,q4_7,X,190,ours,pymatching,si1000,50000,23138,15000,6932,28333,4.31
d5_at_q4_7/X/r190,5,q4_7,X,190,ours,pymatching_correlated,si1000,50000,20414,15000,6098,40249,14.33
d5_at_q4_7/X/r190,5,q4_7,X,190,ours,pymatching,rl,50000,22958,15000,6869,28587,4.54
d5_at_q4_7/X/r190,5,q4_7,X,190,ours,pymatching_correlated,rl,50000,20026,15000,5963,36621,14.32
d5_at_q4_7/X/r190,5,q4_7,X,190,google,correlated_matching,si1000,50000,20305,15000,6108,,
d5_at_q4_7/X/r190,5,q4_7,X,190,google,correlated_matching,rl,50000,19817,15000,5920,,
d5_at_q4_7/X/r190,5,q4_7,X,190,google,harmony,si1000,50000,19982,15000,5982,,
d5_at_q4_7/X/r190,5,q4_7,X,190,google,harmony,rl,50000,19528,15000,5798,,
d5_at_q4_7/X/r190,5,q4_7,X,190,google,libra,rl,50000,18589,15000,5573,,
d5_at_q4_7/Z/r190,5,q4_7,Z,190,ours,pymatching,si1000,50000,21982,15000,6571,29504,4.35
d5_at_q4_7/Z/r190,5,q4_7,Z,190,ours,pymatching_correlated,si1000,50000,18867,15000,5638,40967,14.76
d5_at_q4_7/Z/r190,5,q4_7,Z,190,ours,pymatching,rl,50000,21628,15000,6437,30081,4.49
d5_at_q4_7/Z/r190,5,q4_7,Z,190,ours,pymatching_correlated,rl,50000,18020,15000,5383,39329,14.65
d5_at_q4_7/Z/r190,5,q4_7,Z,190,google,correlated_matching,si1000,50000,18678,15000,5575,,
d5_at_q4_7/Z/r190,5,q4_7,Z,190,google,correlated_matching,rl,50000,17597,15000,5204,,
d5_at_q4_7/Z/r190,5,q4_7,Z,190,google,harmony,si1000,50000,18054,15000,5466,,
d5_at_q4_7/Z/r190,5,q4_7,Z,190,google,harmony,rl,50000,17398,15000,5142,,
d5_at_q4_7/Z/r190,5,q4_7,Z,190,google,libra,rl,50000,16262,15000,4851,,
d5_at_q6_5/X/r190,5,q6_5,X,190,ours,pymatching,si1000,50000,23287,15000,6956,28173,4.69
d5_at_q6_5/X/r190,5,q6_5,X,190,ours,pymatching_correlated,si1000,50000,20851,15000,6267,40055,14.83
d5_at_q6_5/X/r190,5,q6_5,X,190,ours,pymatching,rl,50000,23078,15000,6920,28196,4.86
d5_at_q6_5/X/r190,5,q6_5,X,190,ours,pymatching_correlated,rl,50000,20507,15000,6222,35319,13.99
d5_at_q6_5/X/r190,5,q6_5,X,190,google,correlated_matching,si1000,50000,20622,15000,6229,,
d5_at_q6_5/X/r190,5,q6_5,X,190,google,correlated_matching,rl,50000,20124,15000,6048,,
d5_at_q6_5/X/r190,5,q6_5,X,190,google,harmony,si1000,50000,20082,15000,6066,,
d5_at_q6_5/X/r190,5,q6_5,X,190,google,harmony,rl,50000,19686,15000,5930,,
d5_at_q6_5/X/r190,5,q6_5,X,190,google,libra,rl,50000,19007,15000,5713,,
d5_at_q6_5/Z/r190,5,q6_5,Z,190,ours,pymatching,si1000,50000,22187,15000,6763,29517,4.95
d5_at_q6_5/Z/r190,5,q6_5,Z,190,ours,pymatching_correlated,si1000,50000,18756,15000,5674,41034,14.51
d5_at_q6_5/Z/r190,5,q6_5,Z,190,ours,pymatching,rl,50000,22030,15000,6667,29579,4.6
d5_at_q6_5/Z/r190,5,q6_5,Z,190,ours,pymatching_correlated,rl,50000,18510,15000,5620,38747,14.1
d5_at_q6_5/Z/r190,5,q6_5,Z,190,google,correlated_matching,si1000,50000,18670,15000,5629,,
d5_at_q6_5/Z/r190,5,q6_5,Z,190,google,correlated_matching,rl,50000,17615,15000,5378,,
d5_at_q6_5/Z/r190,5,q6_5,Z,190,google,harmony,si1000,50000,18114,15000,5451,,
d5_at_q6_5/Z/r190,5,q6_5,Z,190,google,harmony,rl,50000,17438,15000,5361,,
d5_at_q6_5/Z/r190,5,q6_5,Z,190,google,libra,rl,50000,16201,15000,4996,,
d5_at_q6_9/X/r190,5,q6_9,X,190,ours,pymatching,si1000,50000,23791,15000,7123,27348,4.97
d5_at_q6_9/X/r190,5,q6_9,X,190,ours,pymatching_correlated,si1000,50000,21641,15000,6531,38934,15.98
d5_at_q6_9/X/r190,5,q6_9,X,190,ours,pymatching,rl,50000,23697,15000,7182,27454,5.07
d5_at_q6_9/X/r190,5,q6_9,X,190,ours,pymatching_correlated,rl,50000,21394,15000,6477,35029,16.9
d5_at_q6_9/X/r190,5,q6_9,X,190,google,correlated_matching,si1000,50000,21333,15000,6413,,
d5_at_q6_9/X/r190,5,q6_9,X,190,google,correlated_matching,rl,50000,21087,15000,6351,,
d5_at_q6_9/X/r190,5,q6_9,X,190,google,harmony,si1000,50000,21144,15000,6346,,
d5_at_q6_9/X/r190,5,q6_9,X,190,google,harmony,rl,50000,21068,15000,6368,,
d5_at_q6_9/X/r190,5,q6_9,X,190,google,libra,rl,50000,20079,15000,6096,,
d5_at_q6_9/Z/r190,5,q6_9,Z,190,ours,pymatching,si1000,50000,23670,15000,7138,27554,4.88
d5_at_q6_9/Z/r190,5,q6_9,Z,190,ours,pymatching_correlated,si1000,50000,21199,15000,6355,38977,15.75
d5_at_q6_9/Z/r190,5,q6_9,Z,190,ours,pymatching,rl,50000,23415,15000,7069,28279,4.93
d5_at_q6_9/Z/r190,5,q6_9,Z,190,ours,pymatching_correlated,rl,50000,20547,15000,6143,37183,16.51
d5_at_q6_9/Z/r190,5,q6_9,Z,190,google,correlated_matching,si1000,50000,21134,15000,6283,,
d5_at_q6_9/Z/r190,5,q6_9,Z,190,google,correlated_matching,rl,50000,20146,15000,6068,,
d5_at_q6_9/Z/r190,5,q6_9,Z,190,google,harmony,si1000,50000,20700,15000,6222,,
d5_at_q6_9/Z/r190,5,q6_9,Z,190,google,harmony,rl,50000,19949,15000,5993,,
d5_at_q6_9/Z/r190,5,q6_9,Z,190,google,libra,rl,50000,19053,15000,5761,,
d5_at_q8_7/X/r190,5,q8_7,X,190,ours,pymatching,si1000,50000,23830,15000,7071,27507,5.24
d5_at_q8_7/X/r190,5,q8_7,X,190,ours,pymatching_correlated,si1000,50000,21552,15000,6524,39211,15.08
d5_at_q8_7/X/r190,5,q8_7,X,190,ours,pymatching,rl,50000,23739,15000,6994,27761,4.98
d5_at_q8_7/X/r190,5,q8_7,X,190,ours,pymatching_correlated,rl,50000,21306,15000,6427,35992,16.84
d5_at_q8_7/X/r190,5,q8_7,X,190,google,correlated_matching,si1000,50000,21575,15000,6402,,
d5_at_q8_7/X/r190,5,q8_7,X,190,google,correlated_matching,rl,50000,20760,15000,6236,,
d5_at_q8_7/X/r190,5,q8_7,X,190,google,harmony,si1000,50000,21128,15000,6265,,
d5_at_q8_7/X/r190,5,q8_7,X,190,google,harmony,rl,50000,20735,15000,6242,,
d5_at_q8_7/X/r190,5,q8_7,X,190,google,libra,rl,50000,19850,15000,5991,,
d5_at_q8_7/Z/r190,5,q8_7,Z,190,ours,pymatching,si1000,50000,23360,15000,7009,27864,4.83
d5_at_q8_7/Z/r190,5,q8_7,Z,190,ours,pymatching_correlated,si1000,50000,20681,15000,6198,39515,15.05
d5_at_q8_7/Z/r190,5,q8_7,Z,190,ours,pymatching,rl,50000,23248,15000,7006,27972,5.28
d5_at_q8_7/Z/r190,5,q8_7,Z,190,ours,pymatching_correlated,rl,50000,20251,15000,6030,36103,16.86
d5_at_q8_7/Z/r190,5,q8_7,Z,190,google,correlated_matching,si1000,50000,20620,15000,6130,,
d5_at_q8_7/Z/r190,5,q8_7,Z,190,google,correlated_matching,rl,50000,19852,15000,5948,,
d5_at_q8_7/Z/r190,5,q8_7,Z,190,google,harmony,si1000,50000,20025,15000,6032,,
d5_at_q8_7/Z/r190,5,q8_7,Z,190,google,harmony,rl,50000,19494,15000,5852,,
d5_at_q8_7/Z/r190,5,q8_7,Z,190,google,libra,rl,50000,18640,15000,5556,,
d7_at_q6_7/X/r90,7,q6_7,X,90,ours,pymatching,si1000,50000,14070,15000,4168,37137,5.19
d7_at_q6_7/X/r90,7,q6_7,X,90,ours,pymatching_correlated,si1000,50000,9101,15000,2727,46300,15.42
d7_at_q6_7/X/r90,7,q6_7,X,90,ours,pymatching,rl,50000,13649,15000,4078,37641,6.19
d7_at_q6_7/X/r90,7,q6_7,X,90,ours,pymatching_correlated,rl,50000,8731,15000,2671,44497,16.98
d7_at_q6_7/X/r90,7,q6_7,X,90,google,correlated_matching,si1000,50000,9089,15000,2728,,
d7_at_q6_7/X/r90,7,q6_7,X,90,google,correlated_matching,rl,50000,8596,15000,2577,,
d7_at_q6_7/X/r90,7,q6_7,X,90,google,harmony,si1000,50000,8404,15000,2533,,
d7_at_q6_7/X/r90,7,q6_7,X,90,google,harmony,rl,50000,8035,15000,2384,,
d7_at_q6_7/X/r90,7,q6_7,X,90,google,libra,rl,50000,7216,15000,2162,,
d5_at_q4_7/X/r170,5,q4_7,X,170,ours,pymatching,si1000,50000,22445,15000,6666,29057,3.81
d5_at_q4_7/X/r170,5,q4_7,X,170,ours,pymatching_correlated,si1000,50000,19298,15000,5840,41356,13.2
d5_at_q4_7/X/r170,5,q4_7,X,170,ours,pymatching,rl,50000,22251,15000,6651,29468,4.3
d5_at_q4_7/X/r170,5,q4_7,X,170,ours,pymatching_correlated,rl,50000,18951,15000,5687,37752,12.58
d5_at_q4_7/X/r170,5,q4_7,X,170,google,correlated_matching,si1000,50000,19194,15000,5719,,
d5_at_q4_7/X/r170,5,q4_7,X,170,google,correlated_matching,rl,50000,18647,15000,5625,,
d5_at_q4_7/X/r170,5,q4_7,X,170,google,harmony,si1000,50000,18593,15000,5559,,
d5_at_q4_7/X/r170,5,q4_7,X,170,google,harmony,rl,50000,18382,15000,5558,,
d5_at_q4_7/X/r170,5,q4_7,X,170,google,libra,rl,50000,17374,15000,5214,,
d5_at_q4_7/Z/r170,5,q4_7,Z,170,ours,pymatching,si1000,50000,20577,15000,6229,31070,3.81
d5_at_q4_7/Z/r170,5,q4_7,Z,170,ours,pymatching_correlated,si1000,50000,17302,15000,5252,42109,12.97
d5_at_q4_7/Z/r170,5,q4_7,Z,170,ours,pymatching,rl,50000,20279,15000,6086,31636,4.0
d5_at_q4_7/Z/r170,5,q4_7,Z,170,ours,pymatching_correlated,rl,50000,16472,15000,4908,40769,12.14
d5_at_q4_7/Z/r170,5,q4_7,Z,170,google,correlated_matching,si1000,50000,16997,15000,5090,,
d5_at_q4_7/Z/r170,5,q4_7,Z,170,google,correlated_matching,rl,50000,15809,15000,4754,,
d5_at_q4_7/Z/r170,5,q4_7,Z,170,google,harmony,si1000,50000,16272,15000,4780,,
d5_at_q4_7/Z/r170,5,q4_7,Z,170,google,harmony,rl,50000,15618,15000,4659,,
d5_at_q4_7/Z/r170,5,q4_7,Z,170,google,libra,rl,50000,14769,15000,4361,,
d7_at_q6_7/Z/r90,7,q6_7,Z,90,ours,pymatching,si1000,50000,14865,15000,4500,36354,5.7
d7_at_q6_7/Z/r90,7,q6_7,Z,90,ours,pymatching_correlated,si1000,50000,9744,15000,2966,45875,17.88
d7_at_q6_7/Z/r90,7,q6_7,Z,90,ours,pymatching,rl,50000,14965,15000,4499,36358,6.45
d7_at_q6_7/Z/r90,7,q6_7,Z,90,ours,pymatching_correlated,rl,50000,9269,15000,2786,44562,17.41
d7_at_q6_7/Z/r90,7,q6_7,Z,90,google,correlated_matching,si1000,50000,9561,15000,2911,,
d7_at_q6_7/Z/r90,7,q6_7,Z,90,google,correlated_matching,rl,50000,8705,15000,2648,,
d7_at_q6_7/Z/r90,7,q6_7,Z,90,google,harmony,si1000,50000,8746,15000,2679,,
d7_at_q6_7/Z/r90,7,q6_7,Z,90,google,harmony,rl,50000,8358,15000,2539,,
d7_at_q6_7/Z/r90,7,q6_7,Z,90,google,libra,rl,50000,7415,15000,2309,,
d5_at_q6_5/X/r170,5,q6_5,X,170,ours,pymatching,si1000,50000,22762,15000,6875,28873,4.29
d5_at_q6_5/X/r170,5,q6_5,X,170,ours,pymatching_correlated,si1000,50000,19810,15000,5957,40885,12.9
d5_at_q6_5/X/r170,5,q6_5,X,170,ours,pymatching,rl,50000,22406,15000,6848,29010,4.09
d5_at_q6_5/X/r170,5,q6_5,X,170,ours,pymatching_correlated,rl,50000,19532,15000,5847,36040,12.45
d5_at_q6_5/X/r170,5,q6_5,X,170,google,correlated_matching,si1000,50000,19527,15000,5881,,
d5_at_q6_5/X/r170,5,q6_5,X,170,google,correlated_matching,rl,50000,19078,15000,5733,,
d5_at_q6_5/X/r170,5,q6_5,X,170,google,harmony,si1000,50000,19311,15000,5809,,
d5_at_q6_5/X/r170,5,q6_5,X,170,google,harmony,rl,50000,18691,15000,5615,,
d5_at_q6_5/X/r170,5,q6_5,X,170,google,libra,rl,50000,17968,15000,5397,,
d5_at_q6_5/Z/r170,5,q6_5,Z,170,ours,pymatching,si1000,50000,21460,15000,6377,29989,4.21
d5_at_q6_5/Z/r170,5,q6_5,Z,170,ours,pymatching_correlated,si1000,50000,18166,15000,5483,41655,13.03
d5_at_q6_5/Z/r170,5,q6_5,Z,170,ours,pymatching,rl,50000,21477,15000,6397,30111,4.09
d5_at_q6_5/Z/r170,5,q6_5,Z,170,ours,pymatching_correlated,rl,50000,17726,15000,5383,39544,12.37
d5_at_q6_5/Z/r170,5,q6_5,Z,170,google,correlated_matching,si1000,50000,17899,15000,5312,,
d5_at_q6_5/Z/r170,5,q6_5,Z,170,google,correlated_matching,rl,50000,16796,15000,5051,,
d5_at_q6_5/Z/r170,5,q6_5,Z,170,google,harmony,si1000,50000,17039,15000,5163,,
d5_at_q6_5/Z/r170,5,q6_5,Z,170,google,harmony,rl,50000,16404,15000,4971,,
d5_at_q6_5/Z/r170,5,q6_5,Z,170,google,libra,rl,50000,15431,15000,4688,,
d5_at_q6_9/X/r170,5,q6_9,X,170,ours,pymatching,si1000,50000,23267,15000,6965,28178,4.47
d5_at_q6_9/X/r170,5,q6_9,X,170,ours,pymatching_correlated,si1000,50000,20962,15000,6339,39781,13.86
d5_at_q6_9/X/r170,5,q6_9,X,170,ours,pymatching,rl,50000,23151,15000,6916,28337,4.55
d5_at_q6_9/X/r170,5,q6_9,X,170,ours,pymatching_correlated,rl,50000,20612,15000,6212,36152,15.1
d5_at_q6_9/X/r170,5,q6_9,X,170,google,correlated_matching,si1000,50000,20897,15000,6301,,
d5_at_q6_9/X/r170,5,q6_9,X,170,google,correlated_matching,rl,50000,20336,15000,6094,,
d5_at_q6_9/X/r170,5,q6_9,X,170,google,harmony,si1000,50000,20413,15000,6169,,
d5_at_q6_9/X/r170,5,q6_9,X,170,google,harmony,rl,50000,20034,15000,5966,,
d5_at_q6_9/X/r170,5,q6_9,X,170,google,libra,rl,50000,19328,15000,5760,,
d5_at_q6_9/Z/r170,5,q6_9,Z,170,ours,pymatching,si1000,50000,22526,15000,6813,28912,4.26
d5_at_q6_9/Z/r170,5,q6_9,Z,170,ours,pymatching_correlated,si1000,50000,20064,15000,5996,39850,13.08
d5_at_q6_9/Z/r170,5,q6_9,Z,170,ours,pymatching,rl,50000,22428,15000,6724,29239,4.32
d5_at_q6_9/Z/r170,5,q6_9,Z,170,ours,pymatching_correlated,rl,50000,19484,15000,5857,38345,14.46
d5_at_q6_9/Z/r170,5,q6_9,Z,170,google,correlated_matching,si1000,50000,19958,15000,5950,,
d5_at_q6_9/Z/r170,5,q6_9,Z,170,google,correlated_matching,rl,50000,18845,15000,5674,,
d5_at_q6_9/Z/r170,5,q6_9,Z,170,google,harmony,si1000,50000,19521,15000,5862,,
d5_at_q6_9/Z/r170,5,q6_9,Z,170,google,harmony,rl,50000,18531,15000,5473,,
