key,distance,patch,basis,rounds,method,prior,shots,errors,ties,seconds
d3_at_q4_9/X/r01,3,q4_9,X,1,mwpm_gap,rl,50000,253,0,0.03
d3_at_q4_5/Z/r01,3,q4_5,Z,1,mwpm_gap,si1000,50000,200,0,0.03
d3_at_q4_5/Z/r01,3,q4_5,Z,1,mwpm_gap,rl,50000,197,0,0.04
d3_at_q4_9/Z/r01,3,q4_9,Z,1,mwpm_gap,si1000,50000,190,0,0.03
d3_at_q4_9/Z/r01,3,q4_9,Z,1,mwpm_gap,rl,50000,208,0,0.03
d5_at_q8_7/Z/r01,5,q8_7,Z,1,mwpm_gap,si1000,50000,83,0,0.11
d5_at_q8_7/Z/r01,5,q8_7,Z,1,mwpm_gap,rl,50000,78,0,0.11
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,si1000,50000,186,0,0.03
d3_at_q6_11/X/r01,3,q6_11,X,1,mwpm_gap,rl,50000,200,0,0.03
d3_at_q6_3/X/r01,3,q6_3,X,1,mwpm_gap,si1000,50000,198,0,0.03
d3_at_q6_3/X/r01,3,q6_3,X,1,mwpm_gap,rl,50000,201,0,0.03
d3_at_q6_11/Z/r01,3,q6_11,Z,1,mwpm_gap,si1000,50000,151,0,0.03
d3_at_q6_11/Z/r01,3,q6_11,Z,1,mwpm_gap,rl,50000,171,0,0.03
d3_at_q10_7/X/r01,3,q10_7,X,1,exact,si1000,50000,206,0,0.0
d3_at_q10_7/X/r01,3,q10_7,X,1,exact,rl,50000,219,0,0.0
d3_at_q10_7/Z/r01,3,q10_7,Z,1,exact,si1000,50000,267,0,0.0
d3_at_q10_7/Z/r01,3,q10_7,Z,1,exact,rl,50000,249,0,0.0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,mwpm_gap,si1000,50000,142,0,0.03
d3_at_q6_3/Z/r01,3,q6_3,Z,1,mwpm_gap,rl,50000,133,0,0.03
d3_at_q2_7/X/r01,3,q2_7,X,1,exact,si1000,50000,285,0,0.0
d3_at_q2_7/X/r01,3,q2_7,X,1,exact,rl,50000,265,0,0.0
d3_at_q2_7/Z/r01,3,q2_7,Z,1,exact,si1000,50000,324,0,0.0
d3_at_q2_7/Z/r01,3,q2_7,Z,1,exact,rl,50000,308,0,0.0
d3_at_q6_7/X/r01,3,q6_7,X,1,mwpm_gap,si1000,50000,917,0,0.04
d3_at_q6_7/X/r01,3,q6_7,X,1,mwpm_gap,rl,50000,909,0,0.04
d3_at_q6_7/Z/r01,3,q6_7,Z,1,mwpm_gap,si1000,50000,325,0,0.03
d3_at_q6_7/Z/r01,3,q6_7,Z,1,mwpm_gap,rl,50000,345,0,0.04
d3_at_q4_5/X/r01,3,q4_5,X,1,exact,si1000,50000,299,0,0.0
d3_at_q4_5/X/r01,3,q4_5,X,1,exact,rl,50000,303,0,0.0
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,si1000,50000,276,0,0.03
d3_at_q8_5/X/r01,3,q8_5,X,1,mwpm_gap,rl,50000,271,0,0.03
d3_at_q4_5/Z/r01,3,q4_5,Z,1,exact,si1000,50000,198,0,0.0
d3_at_q4_5/Z/r01,3,q4_5,Z,1,exact,rl,50000,197,0,0.0
d3_at_q4_9/X/r01,3,q4_9,X,1,exact,si1000,50000,250,0,0.0
d3_at_q4_9/X/r01,3,q4_9,X,1,exact,rl,50000,261,0,0.0
d3_at_q4_9/Z/r01,3,q4_9,Z,1,exact,si1000,50000,190,0,0.0
d3_at_q4_9/Z/r01,3,q4_9,Z,1,exact,rl,50000,192,0,0.0
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,si1000,50000,187,0,0.0
d3_at_q6_11/X/r01,3,q6_11,X,1,exact,rl,50000,195,0,0.0
d3_at_q6_11/Z/r01,3,q6_11,Z,1,exact,si1000,50000,148,0,0.0
d3_at_q6_11/Z/r01,3,q6_11,Z,1,exact,rl,50000,167,0,0.0
d3_at_q6_3/X/r01,3,q6_3,X,1,exact,si1000,50000,196,0,0.0
d3_at_q6_3/X/r01,3,q6_3,X,1,exact,rl,50000,198,0,0.0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,exact,si1000,50000,132,0,0.0
d3_at_q6_3/Z/r01,3,q6_3,Z,1,exact,rl,50000,135,0,0.0
d3_at_q6_7/X/r01,3,q6_7,X,1,exact,si1000,50000,914,0,0.0
d3_at_q6_7/X/r01,3,q6_7,X,1,exact,rl,50000,906,0,0.0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,si1000,50000,277,0,0.0
d3_at_q8_5/X/r01,3,q8_5,X,1,exact,rl,50000,268,0,0.0
d3_at_q6_7/Z/r01,3,q6_7,Z,1,exact,si1000,50000,326,0,0.0
d3_at_q6_7/Z/r01,3,q6_7,Z,1,exact,rl,50000,334,0,0.0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,si1000,50000,140,0,0.0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,exact,rl,50000,194,0,0.0
d3_at_q8_9/X/r01,3,q8_9,X,1,exact,si1000,50000,833,0,0.0
d3_at_q8_9/X/r01,3,q8_9,X,1,exact,rl,50000,829,0,0.0
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,si1000,50000,140,0,0.03
d3_at_q8_5/Z/r01,3,q8_5,Z,1,mwpm_gap,rl,50000,165,0,0.03
d3_at_q8_9/Z/r01,3,q8_9,Z,1,exact,si1000,50000,295,0,0.0
d3_at_q8_9/Z/r01,3,q8_9,Z,1,exact,rl,50000,302,0,0.0
d3_at_q8_9/X/r01,3,q8_9,X,1,mwpm_gap,si1000,50000,827,0,0.03
d3_at_q8_9/X/r01,3,q8_9,X,1,mwpm_gap,rl,50000,836,0,0.03
d3_at_q8_9/Z/r01,3,q8_9,Z,1,mwpm_gap,si1000,50000,295,0,0.04
d3_at_q8_9/Z/r01,3,q8_9,Z,1,mwpm_gap,rl,50000,304,0,0.04
